timestamp,vehicle_count,location,avg_speed,congestion_level
2013-03-15 01:00:00,459,I-94 Highway,54.099999999999994,medium
2013-03-15 03:00:00,356,I-94 Highway,64.4,medium
2013-03-15 04:00:00,739,I-94 Highway,26.099999999999994,high
2013-03-15 07:00:00,5664,I-94 Highway,20.0,high
2013-03-15 07:00:00,5664,I-94 Highway,20.0,high
2013-03-15 07:00:00,5664,I-94 Highway,20.0,high
2013-03-15 09:00:00,4631,I-94 Highway,20.0,high
2013-03-15 10:00:00,4492,I-94 Highway,20.0,high
2013-03-15 12:00:00,5147,I-94 Highway,20.0,high
2013-03-15 15:00:00,5803,I-94 Highway,20.0,high
2013-03-15 16:00:00,6289,I-94 Highway,20.0,high
2013-03-15 18:00:00,4700,I-94 Highway,20.0,high
2013-03-15 19:00:00,3358,I-94 Highway,20.0,high
2013-03-15 21:00:00,2602,I-94 Highway,20.0,high
2013-03-15 22:00:00,2231,I-94 Highway,20.0,high
2013-03-16 00:00:00,2372,I-94 Highway,20.0,high
2013-03-16 01:00:00,815,I-94 Highway,20.0,high
2013-03-16 03:00:00,410,I-94 Highway,59.0,medium
2013-03-16 04:00:00,369,I-94 Highway,63.1,medium
2013-03-16 06:00:00,1329,I-94 Highway,20.0,high
2013-03-16 06:00:00,1329,I-94 Highway,20.0,high
2013-03-16 07:00:00,2224,I-94 Highway,20.0,high
2013-03-16 07:00:00,2224,I-94 Highway,20.0,high
2013-03-16 07:00:00,2224,I-94 Highway,20.0,high
2013-03-16 09:00:00,3570,I-94 Highway,20.0,high
2013-03-16 09:00:00,3570,I-94 Highway,20.0,high
2013-03-16 09:00:00,3570,I-94 Highway,20.0,high
2013-03-16 09:00:00,3570,I-94 Highway,20.0,high
2013-03-16 10:00:00,4108,I-94 Highway,20.0,high
2013-03-16 10:00:00,4108,I-94 Highway,20.0,high
2013-03-16 10:00:00,4108,I-94 Highway,20.0,high
2013-03-16 12:00:00,4815,I-94 Highway,20.0,high
2013-03-16 12:00:00,4815,I-94 Highway,20.0,high
2013-03-16 13:00:00,5155,I-94 Highway,20.0,high
2013-03-16 13:00:00,5155,I-94 Highway,20.0,high
2013-03-16 15:00:00,4905,I-94 Highway,20.0,high
2013-03-16 16:00:00,4969,I-94 Highway,20.0,high
2013-03-16 18:00:00,4386,I-94 Highway,20.0,high
2013-03-16 19:00:00,3572,I-94 Highway,20.0,high
2013-03-16 19:00:00,3572,I-94 Highway,20.0,high
2013-03-16 19:00:00,3572,I-94 Highway,20.0,high
2013-03-16 21:00:00,3620,I-94 Highway,20.0,high
2013-03-16 21:00:00,3620,I-94 Highway,20.0,high
2013-03-16 22:00:00,2919,I-94 Highway,20.0,high
2013-03-16 22:00:00,2919,I-94 Highway,20.0,high
2013-03-17 00:00:00,1579,I-94 Highway,20.0,high
2013-03-17 01:00:00,1049,I-94 Highway,20.0,high
2013-03-17 03:00:00,402,I-94 Highway,59.8,medium
2013-03-17 04:00:00,308,I-94 Highway,69.2,medium
2013-03-17 06:00:00,687,I-94 Highway,31.299999999999997,high
2013-03-17 07:00:00,970,I-94 Highway,20.0,high
2013-03-17 10:00:00,3371,I-94 Highway,20.0,high
2013-03-17 12:00:00,4238,I-94 Highway,20.0,high
2013-03-17 13:00:00,4319,I-94 Highway,20.0,high
2013-03-17 16:00:00,4272,I-94 Highway,20.0,high
2013-03-17 18:00:00,3543,I-94 Highway,20.0,high
2013-03-17 19:00:00,2880,I-94 Highway,20.0,high
2013-03-17 21:00:00,2206,I-94 Highway,20.0,high
2013-03-17 22:00:00,1729,I-94 Highway,20.0,high
2013-03-18 00:00:00,593,I-94 Highway,40.699999999999996,high
2013-03-18 03:00:00,308,I-94 Highway,69.2,medium
2013-03-18 04:00:00,822,I-94 Highway,20.0,high
2013-03-18 06:00:00,3992,I-94 Highway,20.0,high
2013-03-18 09:00:00,3804,I-94 Highway,20.0,high
2013-03-18 10:00:00,2946,I-94 Highway,20.0,high
2013-03-18 13:00:00,3803,I-94 Highway,20.0,high
2013-03-18 15:00:00,4922,I-94 Highway,20.0,high
2013-03-18 16:00:00,5339,I-94 Highway,20.0,high
2013-03-18 18:00:00,3699,I-94 Highway,20.0,high
2013-03-18 19:00:00,2661,I-94 Highway,20.0,high
2013-03-18 21:00:00,1966,I-94 Highway,20.0,high
2013-03-18 22:00:00,1346,I-94 Highway,20.0,high
2013-03-19 00:00:00,494,I-94 Highway,50.599999999999994,medium
2013-03-19 01:00:00,317,I-94 Highway,68.3,medium
2013-03-19 03:00:00,320,I-94 Highway,68.0,medium
2013-03-19 04:00:00,734,I-94 Highway,26.599999999999994,high
2013-03-19 06:00:00,5496,I-94 Highway,20.0,high
2013-03-19 06:00:00,5496,I-94 Highway,20.0,high
2013-03-19 06:00:00,5496,I-94 Highway,20.0,high
2013-03-19 06:00:00,5496,I-94 Highway,20.0,high
2013-03-19 07:00:00,6574,I-94 Highway,20.0,high
2013-03-19 07:00:00,6574,I-94 Highway,20.0,high
2013-03-19 07:00:00,6574,I-94 Highway,20.0,high
2013-03-19 07:00:00,6574,I-94 Highway,20.0,high
2013-03-19 09:00:00,5005,I-94 Highway,20.0,high
2013-03-19 09:00:00,5005,I-94 Highway,20.0,high
2013-03-19 09:00:00,5005,I-94 Highway,20.0,high
2013-03-19 10:00:00,4304,I-94 Highway,20.0,high
2013-03-19 10:00:00,4304,I-94 Highway,20.0,high
2013-03-19 10:00:00,4304,I-94 Highway,20.0,high
2013-03-19 12:00:00,4755,I-94 Highway,20.0,high
2013-03-19 12:00:00,4755,I-94 Highway,20.0,high
2013-03-19 13:00:00,4802,I-94 Highway,20.0,high
2013-03-19 15:00:00,5862,I-94 Highway,20.0,high
2013-03-19 16:00:00,6416,I-94 Highway,20.0,high
2013-03-19 18:00:00,4438,I-94 Highway,20.0,high
2013-03-19 19:00:00,3463,I-94 Highway,20.0,high
2013-03-19 21:00:00,2730,I-94 Highway,20.0,high
2013-03-19 22:00:00,2212,I-94 Highway,20.0,high
2013-03-19 23:00:00,2676,I-94 Highway,20.0,high
2013-03-20 00:00:00,685,I-94 Highway,31.5,high
2013-03-20 01:00:00,472,I-94 Highway,52.8,medium
2013-03-20 02:00:00,282,I-94 Highway,71.8,medium
2013-03-20 03:00:00,351,I-94 Highway,64.9,medium
2013-03-20 06:00:00,5067,I-94 Highway,20.0,high
2013-03-20 07:00:00,6761,I-94 Highway,20.0,high
2013-03-20 08:00:00,6010,I-94 Highway,20.0,high
2013-03-20 09:00:00,5266,I-94 Highway,20.0,high
2013-03-20 10:00:00,4438,I-94 Highway,20.0,high
2013-03-20 11:00:00,4728,I-94 Highway,20.0,high
2013-03-20 12:00:00,4814,I-94 Highway,20.0,high
2013-03-20 13:00:00,4906,I-94 Highway,20.0,high
2013-03-20 14:00:00,5470,I-94 Highway,20.0,high
2013-03-20 15:00:00,5786,I-94 Highway,20.0,high
2013-03-20 16:00:00,6608,I-94 Highway,20.0,high
2013-03-20 17:00:00,6068,I-94 Highway,20.0,high
2013-03-20 18:00:00,4529,I-94 Highway,20.0,high
2013-03-20 19:00:00,3444,I-94 Highway,20.0,high
2013-03-20 20:00:00,3080,I-94 Highway,20.0,high
2013-03-20 21:00:00,2660,I-94 Highway,20.0,high
2013-03-20 22:00:00,1727,I-94 Highway,20.0,high
2013-03-20 23:00:00,1013,I-94 Highway,20.0,high
2013-03-21 00:00:00,595,I-94 Highway,40.5,high
2013-03-21 01:00:00,357,I-94 Highway,64.3,medium
2013-03-21 02:00:00,282,I-94 Highway,71.8,medium
2013-03-21 03:00:00,306,I-94 Highway,69.4,medium
2013-03-21 04:00:00,744,I-94 Highway,25.599999999999994,high
2013-03-21 05:00:00,2581,I-94 Highway,20.0,high
2013-03-21 06:00:00,5568,I-94 Highway,20.0,high
2013-03-21 07:00:00,6847,I-94 Highway,20.0,high
2013-03-21 08:00:00,6005,I-94 Highway,20.0,high
2013-03-21 09:00:00,5023,I-94 Highway,20.0,high
2013-03-21 10:00:00,4433,I-94 Highway,20.0,high
2013-03-21 11:00:00,4949,I-94 Highway,20.0,high
2013-03-21 12:00:00,5122,I-94 Highway,20.0,high
2013-03-21 13:00:00,5211,I-94 Highway,20.0,high
2013-03-21 14:00:00,5581,I-94 Highway,20.0,high
2013-03-21 15:00:00,5836,I-94 Highway,20.0,high
2013-03-21 16:00:00,6466,I-94 Highway,20.0,high
2013-03-21 17:00:00,6246,I-94 Highway,20.0,high
2013-03-21 18:00:00,4747,I-94 Highway,20.0,high
2013-03-21 19:00:00,3553,I-94 Highway,20.0,high
2013-03-21 20:00:00,3272,I-94 Highway,20.0,high
2013-03-21 21:00:00,3066,I-94 Highway,20.0,high
2013-03-21 22:00:00,3474,I-94 Highway,20.0,high
2013-03-21 23:00:00,1432,I-94 Highway,20.0,high
2013-03-22 00:00:00,789,I-94 Highway,21.099999999999994,high
2013-03-22 01:00:00,435,I-94 Highway,56.5,medium
2013-03-22 02:00:00,374,I-94 Highway,62.6,medium
2013-03-22 03:00:00,360,I-94 Highway,64.0,medium
2013-03-22 04:00:00,673,I-94 Highway,32.7,high
2013-03-22 05:00:00,2357,I-94 Highway,20.0,high
2013-03-22 06:00:00,5183,I-94 Highway,20.0,high
2013-03-22 07:00:00,6399,I-94 Highway,20.0,high
2013-03-22 08:00:00,5560,I-94 Highway,20.0,high
2013-03-22 09:00:00,4730,I-94 Highway,20.0,high
2013-03-22 10:00:00,4814,I-94 Highway,20.0,high
2013-03-22 11:00:00,5241,I-94 Highway,20.0,high
2013-03-22 12:00:00,5460,I-94 Highway,20.0,high
2013-03-22 13:00:00,5418,I-94 Highway,20.0,high
2013-03-22 14:00:00,5807,I-94 Highway,20.0,high
2013-03-22 15:00:00,5954,I-94 Highway,20.0,high
2013-03-22 16:00:00,6497,I-94 Highway,20.0,high
2013-03-22 17:00:00,6059,I-94 Highway,20.0,high
2013-03-22 18:00:00,4762,I-94 Highway,20.0,high
2013-03-22 19:00:00,3718,I-94 Highway,20.0,high
2013-03-22 20:00:00,3123,I-94 Highway,20.0,high
2013-03-22 21:00:00,4233,I-94 Highway,20.0,high
2013-03-22 22:00:00,3226,I-94 Highway,20.0,high
2013-03-22 23:00:00,1887,I-94 Highway,20.0,high
2013-03-23 00:00:00,1266,I-94 Highway,20.0,high
2013-03-23 01:00:00,798,I-94 Highway,20.19999999999999,high
2013-03-23 02:00:00,580,I-94 Highway,42.0,high
2013-03-23 03:00:00,436,I-94 Highway,56.4,medium
2013-03-23 04:00:00,394,I-94 Highway,60.599999999999994,medium
2013-03-23 05:00:00,734,I-94 Highway,26.599999999999994,high
2013-03-23 06:00:00,1191,I-94 Highway,20.0,high
2013-03-23 07:00:00,2004,I-94 Highway,20.0,high
2013-03-23 08:00:00,2918,I-94 Highway,20.0,high
2013-03-23 09:00:00,3763,I-94 Highway,20.0,high
2013-03-23 10:00:00,4081,I-94 Highway,20.0,high
2013-03-23 11:00:00,4531,I-94 Highway,20.0,high
2013-03-23 12:00:00,4999,I-94 Highway,20.0,high
2013-03-23 13:00:00,5000,I-94 Highway,20.0,high
2013-03-23 14:00:00,4740,I-94 Highway,20.0,high
2013-03-23 15:00:00,5505,I-94 Highway,20.0,high
2013-03-23 16:00:00,6264,I-94 Highway,20.0,high
2013-03-23 17:00:00,4678,I-94 Highway,20.0,high
2013-03-23 18:00:00,4229,I-94 Highway,20.0,high
2013-03-23 19:00:00,3613,I-94 Highway,20.0,high
2013-03-23 20:00:00,3030,I-94 Highway,20.0,high
2013-03-23 21:00:00,3386,I-94 Highway,20.0,high
2013-03-23 22:00:00,4260,I-94 Highway,20.0,high
2013-03-23 23:00:00,2077,I-94 Highway,20.0,high
2013-03-24 00:00:00,1297,I-94 Highway,20.0,high
2013-03-24 01:00:00,875,I-94 Highway,20.0,high
2013-03-24 02:00:00,647,I-94 Highway,35.3,high
2013-03-24 03:00:00,361,I-94 Highway,63.9,medium
2013-03-24 04:00:00,277,I-94 Highway,72.3,medium
2013-03-24 05:00:00,464,I-94 Highway,53.599999999999994,medium
2013-03-24 06:00:00,738,I-94 Highway,26.200000000000003,high
2013-03-24 07:00:00,1180,I-94 Highway,20.0,high
2013-03-24 08:00:00,1774,I-94 Highway,20.0,high
2013-03-24 09:00:00,2742,I-94 Highway,20.0,high
2013-03-24 10:00:00,3550,I-94 Highway,20.0,high
2013-03-24 11:00:00,3793,I-94 Highway,20.0,high
2013-03-24 12:00:00,4409,I-94 Highway,20.0,high
2013-03-24 13:00:00,4604,I-94 Highway,20.0,high
2013-03-24 14:00:00,4652,I-94 Highway,20.0,high
2013-03-24 15:00:00,4502,I-94 Highway,20.0,high
2013-03-24 16:00:00,4471,I-94 Highway,20.0,high
2013-03-24 17:00:00,4111,I-94 Highway,20.0,high
2013-03-24 18:00:00,3496,I-94 Highway,20.0,high
2013-03-24 19:00:00,3024,I-94 Highway,20.0,high
2013-03-24 20:00:00,2677,I-94 Highway,20.0,high
2013-03-24 21:00:00,2056,I-94 Highway,20.0,high
2013-03-24 22:00:00,1581,I-94 Highway,20.0,high
2013-03-24 23:00:00,1994,I-94 Highway,20.0,high
2013-03-25 00:00:00,1459,I-94 Highway,20.0,high
2013-03-25 01:00:00,373,I-94 Highway,62.699999999999996,medium
2013-03-25 02:00:00,298,I-94 Highway,70.2,medium
2013-03-25 03:00:00,382,I-94 Highway,61.8,medium
2013-03-25 04:00:00,772,I-94 Highway,22.799999999999997,high
2013-03-25 05:00:00,2460,I-94 Highway,20.0,high
2013-03-25 06:00:00,5386,I-94 Highway,20.0,high
2013-03-25 07:00:00,6581,I-94 Highway,20.0,high
2013-03-25 07:00:00,6581,I-94 Highway,20.0,high
2013-03-25 08:00:00,5684,I-94 Highway,20.0,high
2013-03-25 08:00:00,5684,I-94 Highway,20.0,high
2013-03-25 09:00:00,4504,I-94 Highway,20.0,high
2013-03-25 10:00:00,4315,I-94 Highway,20.0,high
2013-03-25 11:00:00,4484,I-94 Highway,20.0,high
2013-03-25 12:00:00,4677,I-94 Highway,20.0,high
2013-03-25 13:00:00,4681,I-94 Highway,20.0,high
2013-03-25 14:00:00,5000,I-94 Highway,20.0,high
2013-03-25 15:00:00,5223,I-94 Highway,20.0,high
2013-03-25 16:00:00,5873,I-94 Highway,20.0,high
2013-03-25 17:00:00,5589,I-94 Highway,20.0,high
2013-03-25 18:00:00,4000,I-94 Highway,20.0,high
2013-03-25 19:00:00,2901,I-94 Highway,20.0,high
2013-03-25 20:00:00,2547,I-94 Highway,20.0,high
2013-03-25 21:00:00,2169,I-94 Highway,20.0,high
2013-03-25 22:00:00,1556,I-94 Highway,20.0,high
2013-03-25 23:00:00,919,I-94 Highway,20.0,high
2013-03-26 00:00:00,519,I-94 Highway,48.099999999999994,high
2013-03-26 01:00:00,303,I-94 Highway,69.7,medium
2013-03-26 02:00:00,221,I-94 Highway,77.9,medium
2013-03-26 03:00:00,318,I-94 Highway,68.2,medium
2013-03-26 04:00:00,724,I-94 Highway,27.599999999999994,high
2013-03-26 05:00:00,2532,I-94 Highway,20.0,high
2013-03-26 06:00:00,5550,I-94 Highway,20.0,high
2013-03-26 07:00:00,6784,I-94 Highway,20.0,high
2013-03-26 08:00:00,5829,I-94 Highway,20.0,high
2013-03-26 09:00:00,4869,I-94 Highway,20.0,high
2013-03-26 10:00:00,4346,I-94 Highway,20.0,high
2013-03-26 11:00:00,4545,I-94 Highway,20.0,high
2013-03-26 12:00:00,4878,I-94 Highway,20.0,high
2013-03-26 13:00:00,4895,I-94 Highway,20.0,high
2013-03-26 14:00:00,5170,I-94 Highway,20.0,high
2013-03-26 15:00:00,5546,I-94 Highway,20.0,high
2013-03-26 16:00:00,6376,I-94 Highway,20.0,high
2013-03-26 17:00:00,5831,I-94 Highway,20.0,high
2013-03-26 18:00:00,4279,I-94 Highway,20.0,high
2013-03-26 19:00:00,2981,I-94 Highway,20.0,high
2013-03-26 20:00:00,2738,I-94 Highway,20.0,high
2013-03-26 21:00:00,2235,I-94 Highway,20.0,high
2013-03-26 22:00:00,1571,I-94 Highway,20.0,high
2013-03-26 23:00:00,1077,I-94 Highway,20.0,high
2013-03-27 00:00:00,563,I-94 Highway,43.699999999999996,high
2013-03-27 01:00:00,372,I-94 Highway,62.8,medium
2013-03-27 02:00:00,264,I-94 Highway,73.6,medium
2013-03-27 03:00:00,326,I-94 Highway,67.4,medium
2013-03-27 04:00:00,749,I-94 Highway,25.099999999999994,high
2013-03-27 05:00:00,2507,I-94 Highway,20.0,high
2013-03-27 06:00:00,5587,I-94 Highway,20.0,high
2013-03-27 07:00:00,6743,I-94 Highway,20.0,high
2013-03-27 08:00:00,6014,I-94 Highway,20.0,high
2013-03-27 10:00:00,4376,I-94 Highway,20.0,high
2013-03-27 11:00:00,4723,I-94 Highway,20.0,high
2013-03-27 12:00:00,5083,I-94 Highway,20.0,high
2013-03-27 13:00:00,4930,I-94 Highway,20.0,high
2013-03-27 14:00:00,5187,I-94 Highway,20.0,high
2013-03-27 15:00:00,5646,I-94 Highway,20.0,high
2013-03-27 16:00:00,6218,I-94 Highway,20.0,high
2013-03-27 17:00:00,6087,I-94 Highway,20.0,high
2013-03-27 18:00:00,4743,I-94 Highway,20.0,high
2013-03-27 19:00:00,3251,I-94 Highway,20.0,high
2013-03-27 20:00:00,2941,I-94 Highway,20.0,high
2013-03-27 21:00:00,2741,I-94 Highway,20.0,high
2013-03-27 22:00:00,2672,I-94 Highway,20.0,high
2013-03-27 23:00:00,2742,I-94 Highway,20.0,high
2013-03-28 00:00:00,755,I-94 Highway,24.5,high
2013-03-28 01:00:00,412,I-94 Highway,58.8,medium
2013-03-28 02:00:00,296,I-94 Highway,70.4,medium
2013-03-28 03:00:00,334,I-94 Highway,66.6,medium
2013-03-28 04:00:00,777,I-94 Highway,22.299999999999997,high
2013-03-28 05:00:00,2494,I-94 Highway,20.0,high
2013-03-28 06:00:00,5410,I-94 Highway,20.0,high
2013-03-28 07:00:00,6780,I-94 Highway,20.0,high
2013-03-28 08:00:00,5963,I-94 Highway,20.0,high
2013-03-28 09:00:00,4991,I-94 Highway,20.0,high
2013-03-28 10:00:00,4473,I-94 Highway,20.0,high
2013-03-28 11:00:00,4804,I-94 Highway,20.0,high
2013-03-28 12:00:00,5024,I-94 Highway,20.0,high
2013-03-28 13:00:00,5035,I-94 Highway,20.0,high
2013-03-28 14:00:00,5517,I-94 Highway,20.0,high
2013-03-28 15:00:00,5866,I-94 Highway,20.0,high
2013-03-28 16:00:00,6217,I-94 Highway,20.0,high
2013-03-28 17:00:00,5892,I-94 Highway,20.0,high
2013-03-28 18:00:00,4577,I-94 Highway,20.0,high
2013-03-28 19:00:00,3513,I-94 Highway,20.0,high
2013-03-28 20:00:00,3235,I-94 Highway,20.0,high
2013-03-28 21:00:00,3005,I-94 Highway,20.0,high
2013-03-28 22:00:00,2034,I-94 Highway,20.0,high
2013-03-28 23:00:00,1273,I-94 Highway,20.0,high
2013-03-29 00:00:00,777,I-94 Highway,22.299999999999997,high
2013-03-29 01:00:00,440,I-94 Highway,56.0,medium
2013-03-29 02:00:00,353,I-94 Highway,64.69999999999999,medium
2013-03-29 03:00:00,304,I-94 Highway,69.6,medium
2013-03-29 04:00:00,679,I-94 Highway,32.099999999999994,high
2013-03-29 05:00:00,2008,I-94 Highway,20.0,high
2013-03-29 06:00:00,4537,I-94 Highway,20.0,high
2013-03-29 07:00:00,5540,I-94 Highway,20.0,high
2013-03-29 08:00:00,5226,I-94 Highway,20.0,high
2013-03-29 09:00:00,4687,I-94 Highway,20.0,high
2013-03-29 10:00:00,4742,I-94 Highway,20.0,high
2013-03-29 11:00:00,5138,I-94 Highway,20.0,high
2013-03-29 12:00:00,5692,I-94 Highway,20.0,high
2013-03-29 13:00:00,5373,I-94 Highway,20.0,high
2013-03-29 14:00:00,5743,I-94 Highway,20.0,high
2013-03-29 15:00:00,5908,I-94 Highway,20.0,high
2013-03-29 16:00:00,5998,I-94 Highway,20.0,high
2013-03-29 17:00:00,5371,I-94 Highway,20.0,high
2013-03-29 18:00:00,4520,I-94 Highway,20.0,high
2013-03-29 19:00:00,3461,I-94 Highway,20.0,high
2013-03-29 20:00:00,3100,I-94 Highway,20.0,high
2013-03-29 21:00:00,3017,I-94 Highway,20.0,high
2013-03-29 22:00:00,2903,I-94 Highway,20.0,high
2013-03-29 23:00:00,1854,I-94 Highway,20.0,high
2013-03-30 00:00:00,1092,I-94 Highway,20.0,high
2013-03-30 01:00:00,706,I-94 Highway,29.39999999999999,high
2013-03-30 02:00:00,542,I-94 Highway,45.8,high
2013-03-30 03:00:00,380,I-94 Highway,62.0,medium
2013-03-30 04:00:00,339,I-94 Highway,66.1,medium
2013-03-30 05:00:00,624,I-94 Highway,37.599999999999994,high
2013-03-30 06:00:00,1097,I-94 Highway,20.0,high
2013-03-30 07:00:00,1571,I-94 Highway,20.0,high
2013-03-30 08:00:00,2177,I-94 Highway,20.0,high
2013-03-30 09:00:00,3058,I-94 Highway,20.0,high
2013-03-30 10:00:00,3570,I-94 Highway,20.0,high
2013-03-30 11:00:00,4094,I-94 Highway,20.0,high
2013-03-30 12:00:00,4502,I-94 Highway,20.0,high
2013-03-30 13:00:00,4422,I-94 Highway,20.0,high
2013-03-30 14:00:00,4390,I-94 Highway,20.0,high
2013-03-30 15:00:00,4443,I-94 Highway,20.0,high
2013-03-30 16:00:00,4389,I-94 Highway,20.0,high
2013-03-30 17:00:00,4023,I-94 Highway,20.0,high
2013-03-30 18:00:00,3846,I-94 Highway,20.0,high
2013-03-30 19:00:00,3287,I-94 Highway,20.0,high
2013-03-30 20:00:00,2780,I-94 Highway,20.0,high
2013-03-30 21:00:00,2928,I-94 Highway,20.0,high
2013-03-30 22:00:00,4058,I-94 Highway,20.0,high
2013-03-30 23:00:00,2082,I-94 Highway,20.0,high
2013-03-31 00:00:00,1242,I-94 Highway,20.0,high
2013-03-31 01:00:00,742,I-94 Highway,25.799999999999997,high
2013-03-31 01:00:00,742,I-94 Highway,25.799999999999997,high
2013-03-31 02:00:00,607,I-94 Highway,39.3,high
2013-03-31 02:00:00,607,I-94 Highway,39.3,high
2013-03-31 03:00:00,304,I-94 Highway,69.6,medium
2013-03-31 04:00:00,245,I-94 Highway,75.5,medium
2013-03-31 04:00:00,245,I-94 Highway,75.5,medium
2013-03-31 05:00:00,359,I-94 Highway,64.1,medium
2013-03-31 05:00:00,359,I-94 Highway,64.1,medium
2013-03-31 05:00:00,359,I-94 Highway,64.1,medium
2013-03-31 06:00:00,650,I-94 Highway,35.0,high
2013-03-31 06:00:00,650,I-94 Highway,35.0,high
2013-03-31 06:00:00,650,I-94 Highway,35.0,high
2013-03-31 06:00:00,650,I-94 Highway,35.0,high
2013-03-31 07:00:00,908,I-94 Highway,20.0,high
2013-03-31 07:00:00,908,I-94 Highway,20.0,high
2013-03-31 07:00:00,908,I-94 Highway,20.0,high
2013-03-31 08:00:00,1544,I-94 Highway,20.0,high
2013-03-31 09:00:00,2384,I-94 Highway,20.0,high
2013-03-31 09:00:00,2384,I-94 Highway,20.0,high
2013-03-31 10:00:00,3166,I-94 Highway,20.0,high
2013-03-31 10:00:00,3166,I-94 Highway,20.0,high
2013-03-31 11:00:00,3610,I-94 Highway,20.0,high
2013-03-31 12:00:00,3829,I-94 Highway,20.0,high
2013-03-31 12:00:00,3829,I-94 Highway,20.0,high
2013-03-31 13:00:00,3829,I-94 Highway,20.0,high
2013-03-31 14:00:00,3780,I-94 Highway,20.0,high
2013-03-31 15:00:00,4003,I-94 Highway,20.0,high
2013-03-31 16:00:00,4159,I-94 Highway,20.0,high
2013-03-31 17:00:00,4201,I-94 Highway,20.0,high
2013-03-31 18:00:00,4246,I-94 Highway,20.0,high
2013-03-31 19:00:00,4094,I-94 Highway,20.0,high
2013-03-31 20:00:00,3527,I-94 Highway,20.0,high
2013-03-31 21:00:00,2720,I-94 Highway,20.0,high
2013-03-31 22:00:00,1841,I-94 Highway,20.0,high
2013-03-31 23:00:00,1143,I-94 Highway,20.0,high
2013-04-01 00:00:00,556,I-94 Highway,44.4,high
2013-04-01 01:00:00,316,I-94 Highway,68.4,medium
2013-04-01 02:00:00,248,I-94 Highway,75.2,medium
2013-04-01 03:00:00,311,I-94 Highway,68.9,medium
2013-04-01 04:00:00,765,I-94 Highway,23.5,high
2013-04-01 04:00:00,765,I-94 Highway,23.5,high
2013-04-01 05:00:00,2422,I-94 Highway,20.0,high
2013-04-01 06:00:00,5522,I-94 Highway,20.0,high
2013-04-01 07:00:00,6597,I-94 Highway,20.0,high
2013-04-01 08:00:00,5875,I-94 Highway,20.0,high
2013-04-01 09:00:00,4820,I-94 Highway,20.0,high
2013-04-01 09:00:00,4820,I-94 Highway,20.0,high
2013-04-01 12:00:00,5150,I-94 Highway,20.0,high
2013-04-01 13:00:00,5397,I-94 Highway,20.0,high
2013-04-01 16:00:00,6382,I-94 Highway,20.0,high
2013-04-01 17:00:00,5939,I-94 Highway,20.0,high
2013-04-01 18:00:00,4507,I-94 Highway,20.0,high
2013-04-01 19:00:00,3127,I-94 Highway,20.0,high
2013-04-01 20:00:00,2697,I-94 Highway,20.0,high
2013-04-01 21:00:00,3444,I-94 Highway,20.0,high
2013-04-01 22:00:00,2630,I-94 Highway,20.0,high
2013-04-02 00:00:00,571,I-94 Highway,42.9,high
2013-04-02 01:00:00,320,I-94 Highway,68.0,medium
2013-04-02 02:00:00,267,I-94 Highway,73.3,medium
2013-04-02 03:00:00,321,I-94 Highway,67.9,medium
2013-04-02 04:00:00,763,I-94 Highway,23.700000000000003,high
2013-04-02 05:00:00,2518,I-94 Highway,20.0,high
2013-04-02 06:00:00,5678,I-94 Highway,20.0,high
2013-04-02 07:00:00,7009,I-94 Highway,20.0,high
2013-04-02 08:00:00,6310,I-94 Highway,20.0,high
2013-04-02 09:00:00,5181,I-94 Highway,20.0,high
2013-04-02 10:00:00,4459,I-94 Highway,20.0,high
2013-04-02 11:00:00,4761,I-94 Highway,20.0,high
2013-04-02 12:00:00,5082,I-94 Highway,20.0,high
2013-04-02 13:00:00,4962,I-94 Highway,20.0,high
2013-04-02 14:00:00,5358,I-94 Highway,20.0,high
2013-04-02 15:00:00,5875,I-94 Highway,20.0,high
2013-04-02 16:00:00,6527,I-94 Highway,20.0,high
2013-04-02 17:00:00,6326,I-94 Highway,20.0,high
2013-04-02 18:00:00,4692,I-94 Highway,20.0,high
2013-04-02 19:00:00,3382,I-94 Highway,20.0,high
2013-04-02 20:00:00,2928,I-94 Highway,20.0,high
2013-04-02 21:00:00,2441,I-94 Highway,20.0,high
2013-04-02 22:00:00,1632,I-94 Highway,20.0,high
2013-04-02 23:00:00,956,I-94 Highway,20.0,high
2013-04-03 00:00:00,587,I-94 Highway,41.3,high
2013-04-03 01:00:00,359,I-94 Highway,64.1,medium
2013-04-03 02:00:00,268,I-94 Highway,73.2,medium
2013-04-03 03:00:00,305,I-94 Highway,69.5,medium
2013-04-03 04:00:00,748,I-94 Highway,25.200000000000003,high
2013-04-03 05:00:00,2573,I-94 Highway,20.0,high
2013-04-03 06:00:00,5739,I-94 Highway,20.0,high
2013-04-03 07:00:00,6596,I-94 Highway,20.0,high
2013-04-03 08:00:00,6637,I-94 Highway,20.0,high
2013-04-03 09:00:00,5326,I-94 Highway,20.0,high
2013-04-03 10:00:00,4708,I-94 Highway,20.0,high
2013-04-03 11:00:00,4906,I-94 Highway,20.0,high
2013-04-03 12:00:00,5322,I-94 Highway,20.0,high
2013-04-03 13:00:00,5350,I-94 Highway,20.0,high
2013-04-03 14:00:00,5720,I-94 Highway,20.0,high
2013-04-03 15:00:00,5984,I-94 Highway,20.0,high
2013-04-03 16:00:00,6545,I-94 Highway,20.0,high
2013-04-03 17:00:00,6348,I-94 Highway,20.0,high
